Localidade	"Taxa de incidência de internações de  doenças gastrointestinais infecciosas
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  febre amarela
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  dengue
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  leptospirose
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  malária
(Internações por 10 mil habitantes) (DATASUS)"	"Taxa de incidência de internações de  esquistossomose
(Internações por 10 mil habitantes) (DATASUS)"	"Internações por doenças respiratórias: gripes e pneumonias
(Número de internações) (DATASUS)"	"Incidência de internações por doenças respiratórias: gripes e pneumonias
(Internações por 10 mil habitantes) (DATASUS)"
Luís Eduardo Magalhães (Município) (291955)	0,69	0,00	0,46	0,00	0,00	0,00	14	1,60
Madre de Deus (Município) (291992)	0,00	0,00	0,47	0,00	0,00	0,00	7	3,32
Mata de São João (Município) (292100)	0,43	0,00	6,65	0,00	0,00	0,00	78	16,74
Paulo Afonso (Município) (292400)	6,79	0,00	4,25	0,00	0,00	0,08	183	15,54
Pojuca (Município) (292520)	1,77	0,00	2,53	0,00	0,00	0,00	57	14,42
Porto Seguro (Município) (292530)	1,68	0,00	0,27	0,00	0,07	0,00	346	23,27
Ribeira do Pombal (Município) (292660)	8,36	0,00	1,49	0,19	0,00	0,00	132	24,53
Salvador (Município) (292740)	2,06	0,00	1,04	0,15	0,00	0,01	4.665	16,24
Santo Amaro (Município) (292860)	0,17	0,00	2,66	0,17	0,00	0,00	42	6,99
Santo Antônio de Jesus (Município) (292870)	6,40	0,00	5,12	0,10	0,00	0,00	309	30,44
Santo Estêvão (Município) (292880)	2,27	0,00	3,60	0,00	0,00	0,00	112	21,19
São Francisco do Conde (Município) (292920)	3,27	0,00	0,75	0,50	0,25	0,00	75	18,84
São Sebastião do Passé (Município) (292950)	4,74	0,00	1,81	0,00	0,00	0,00	56	12,64
Senhor do Bonfim (Município) (293010)	3,29	0,00	0,63	0,13	0,00	0,00	103	13,04
Serrinha (Município) (293050)	18,18	0,00	27,33	0,00	0,00	0,00	147	18,18
Simões Filho (Município) (293070)	2,98	0,00	2,01	0,15	0,00	0,00	339	25,23
Teixeira de Freitas (Município) (293135)	1,06	0,00	0,44	0,00	0,00	0,00	199	12,40
Tucano (Município) (293190)	12,82	0,00	7,89	0,00	0,00	0,39	132	26,04
Valença (Município) (293290)	32,83	0,00	5,39	0,00	0,10	0,00	274	28,38
Vera Cruz (Município) (293320)	2,08	0,00	1,62	0,00	0,00	0,00	70	16,20
Vitória da Conquista (Município) (293330)	3,63	0,00	0,24	0,00	0,00	0,03	723	21,36
Alfenas (Município) (310160)	1,13	0,00	0,75	0,00	0,00	0,00	427	53,38
Araguari (Município) (310350)	1,19	0,00	14,67	0,00	0,00	0,00	203	17,31
Araxá (Município) (310400)	1,32	0,00	0,47	0,00	0,00	0,00	260	24,48
Baldim (Município) (310500)	0,00	0,00	0,00	0,00	0,00	0,00	8	10,22
Barão de Cocais (Município) (310540)	2,77	0,00	3,39	0,00	0,00	0,00	93	28,63
Barbacena (Município) (310560)	2,26	0,00	0,29	0,00	0,15	0,00	329	23,96
Belo Horizonte (Município) (310620)	2,67	0,00	8,86	0,06	0,02	0,04	5.582	22,22
Belo Vale (Município) (310640)	6,48	0,00	12,96	0,00	0,00	0,00	51	66,10
Betim (Município) (310670)	1,14	0,00	5,03	0,00	0,00	0,05	460	10,47
Bom Despacho (Município) (310740)	2,96	0,00	5,93	0,00	0,00	0,00	233	46,04
Bonfim (Município) (310810)	0,00	0,00	0,00	1,46	0,00	0,00	9	13,10
Brumadinho (Município) (310900)	1,99	0,00	2,99	0,25	0,00	0,00	112	27,93
Caeté (Município) (311000)	2,01	0,00	4,03	0,00	0,00	0,00	183	40,92
Campo Belo (Município) (311120)	1,85	0,00	2,59	0,00	0,00	0,00	209	38,68
Capim Branco (Município) (311250)	3,08	0,00	2,05	0,00	0,00	0,00	19	19,48
Caratinga (Município) (311340)	1,41	0,00	0,43	0,11	0,00	0,00	153	16,62
Cataguases (Município) (311530)	6,79	0,00	1,06	0,00	0,00	0,13	396	52,71
Confins (Município) (311787)	0,00	0,00	0,00	0,00	0,00	0,00	6	8,92
Congonhas (Município) (311800)	3,29	0,00	1,10	0,00	0,00	0,00	200	36,52
Conselheiro Lafaiete (Município) (311830)	7,00	0,00	0,47	0,00	0,00	0,00	391	30,41
Contagem (Município) (311860)	1,58	0,00	4,38	0,05	0,00	0,02	668	10,06
Coronel Fabriciano (Município) (311940)	2,64	0,00	0,36	0,00	0,00	0,00	234	21,30
Curvelo (Município) (312090)	2,25	0,00	6,49	0,00	0,00	0,00	280	34,94
Divinópolis (Município) (312230)	0,38	0,00	2,27	0,00	0,00	0,00	217	9,11
Esmeraldas (Município) (312410)	2,55	0,00	17,01	0,00	0,00	0,14	333	47,20
Florestal (Município) (312600)	0,00	0,00	4,02	0,00	0,00	0,00	2	2,68
Formiga (Município) (312610)	1,03	0,00	4,43	0,00	0,00	0,15	156	23,05
Fortuna de Minas (Município) (312640)	0,00	0,00	0,00	0,00	0,00	0,00	8	27,15
Frutal (Município) (312710)	3,19	0,00	16,30	0,00	0,00	0,00	265	44,54
Funilândia (Município) (312720)	4,60	0,00	0,00	0,00	0,00	0,00	9	20,69
Governador Valadares (Município) (312770)	1,32	0,00	0,93	0,04	0,00	0,07	438	15,65
Guaxupé (Município) (312870)	12,91	0,00	1,35	0,19	0,00	0,00	460	88,60
Ibirité (Município) (312980)	2,05	0,00	7,21	0,00	0,00	0,00	355	19,70
Igarapé (Município) (313010)	0,93	0,00	3,72	0,00	0,00	0,00	26	6,04
Inhaúma (Município) (313100)	0,00	0,00	1,59	0,00	0,00	0,00	14	22,32
Ipatinga (Município) (313130)	3,42	0,00	0,68	0,00	0,00	0,00	777	29,50
Itabira (Município) (313170)	6,91	0,00	1,33	0,08	0,00	0,00	291	24,24
Itabirito (Município) (313190)	5,20	0,00	0,00	0,00	0,00	0,00	59	11,37
Itaguara (Município) (313220)	2,25	0,00	14,22	0,75	0,00	0,00	159	119,03
Itajubá (Município) (313240)	0,72	0,00	0,41	0,10	0,00	0,00	327	33,76
Itatiaiuçu (Município) (313370)	5,38	0,00	0,90	0,00	0,00	0,00	31	27,81
Itaúna (Município) (313380)	8,15	0,00	2,04	0,00	0,00	0,00	317	34,01
Ituiutaba (Município) (313420)	9,94	0,00	2,29	0,00	0,00	0,00	330	31,53
Jaboticatubas (Município) (313460)	2,98	0,00	12,91	0,00	0,00	0,00	73	36,24
Janaúba (Município) (313510)	2,51	0,00	4,88	0,00	0,00	0,00	299	41,73
Januária (Município) (313520)	2,07	0,00	7,09	0,00	0,00	0,30	322	47,53
João Monlevade (Município) (313620)	1,63	0,00	4,63	0,00	0,00	0,00	212	26,53
Nova União (Município) (313660)	1,75	0,00	5,24	0,00	0,00	0,00	30	52,40
Juatuba (Município) (313665)	0,74	0,00	2,60	0,00	0,00	0,00	20	7,42
Juiz de Fora (Município) (313670)	4,73	0,00	4,48	0,02	0,00	0,00	1.368	24,05
Lagoa da Prata (Município) (313720)	1,53	0,00	14,38	0,00	0,19	0,00	178	34,12
Lagoa Santa (Município) (313760)	2,17	0,00	8,83	0,00	0,00	0,15	175	27,12
Lavras (Município) (313820)	3,85	0,00	1,25	0,00	0,00	0,00	217	20,91
Leopoldina (Município) (313840)	6,47	0,00	1,14	0,00	0,00	0,00	268	50,96
Manhuaçu (Município) (313940)	3,77	0,00	0,22	0,00	0,00	0,22	184	20,39
Mariana (Município) (314000)	4,28	0,33	0,99	0,16	0,00	0,16	217	35,74
Mário Campos (Município) (314015)	0,65	0,00	9,08	0,00	0,00	0,00	31	20,11
Mateus Leme (Município) (314070)	0,97	0,00	7,40	0,00	0,00	0,00	25	8,04
Matozinhos (Município) (314110)	8,46	0,00	5,02	0,00	0,00	0,00	122	32,26
Moeda (Município) (314230)	10,16	0,00	6,10	0,00	0,00	0,00	21	42,69
Montes Claros (Município) (314330)	2,35	0,00	8,04	0,00	0,00	0,02	1.129	27,58
Muriaé (Município) (314390)	3,22	0,00	6,62	0,18	0,00	0,00	452	41,56
Nova Lima (Município) (314480)	4,22	0,00	1,58	0,00	0,00	0,00	195	20,55
Nova Serrana (Município) (314520)	1,46	0,00	2,04	0,00	0,00	0,00	139	13,54
Ouro Preto (Município) (314610)	2,29	0,00	0,40	0,00	0,00	0,00	238	32,04
Paracatu (Município) (314700)	2,15	0,00	1,40	0,00	0,00	0,00	376	40,36
Pará de Minas (Município) (314710)	0,96	0,00	8,73	0,00	0,00	0,00	288	30,65
Passos (Município) (314790)	3,84	0,00	3,05	0,00	0,00	0,00	372	32,44
Patos de Minas (Município) (314800)	0,85	0,00	4,07	0,00	0,07	0,00	366	24,00
Patrocínio (Município) (314810)	2,97	0,00	0,99	0,00	0,00	0,11	263	28,98
Pedro Leopoldo (Município) (314930)	1,09	0,00	2,65	0,00	0,00	0,00	110	17,12
Pirapora (Município) (315120)	6,73	0,00	6,91	0,00	0,00	0,00	239	42,35
Poços de Caldas (Município) (315180)	0,60	0,00	0,06	0,00	0,00	0,00	199	11,89
Ponte Nova (Município) (315210)	3,01	0,00	0,33	0,00	0,00	0,00	108	18,08
Pouso Alegre (Município) (315250)	1,46	0,00	0,20	0,00	0,00	0,00	260	17,25
Prudente de Morais (Município) (315360)	1,86	0,00	2,80	0,00	0,00	0,00	23	21,43
Raposos (Município) (315390)	3,06	0,00	1,83	0,00	0,00	0,00	23	14,06
Ribeirão das Neves (Município) (315460)	3,08	0,00	6,03	0,06	0,00	0,03	659	19,68
Rio Acima (Município) (315480)	3,88	0,00	0,00	0,00	0,00	0,00	14	13,58
Rio Manso (Município) (315530)	1,71	0,00	0,00	0,00	0,00	0,00	0	0,00
Sabará (Município) (315670)	2,79	0,00	9,39	0,00	0,00	0,00	351	25,74
Santa Bárbara (Município) (315720)	4,15	0,00	1,28	0,00	0,00	0,00	197	62,89
Santa Luzia (Município) (315780)	2,97	0,00	5,34	0,00	0,00	0,05	606	27,65
São Francisco (Município) (316110)	2,13	0,00	3,91	0,00	0,00	0,00	189	33,56
São João del Rei (Município) (316250)	8,55	0,00	0,33	0,00	0,00	0,00	280	31,08
São Joaquim de Bicas (Município) (316292)	0,63	0,00	0,32	0,00	0,00	0,00	22	6,97
São José da Lapa (Município) (316295)	0,84	0,00	2,10	0,00	0,00	0,00	30	12,62
São José da Varginha (Município) (316310)	6,00	0,00	4,00	0,00	0,00	0,00	6	11,99
São Sebastião do Paraíso (Município) (316470)	0,85	0,00	2,11	0,00	0,00	0,00	366	51,58
Sarzedo (Município) (316553)	1,83	0,00	8,55	0,00	0,00	0,00	33	10,08
Sete Lagoas (Município) (316720)	2,00	0,00	4,26	0,04	0,04	0,00	489	20,41
Taquaraçu de Minas (Município) (316830)	0,00	0,00	4,91	0,00	0,00	0,00	6	14,72
Teófilo Otoni (Município) (316860)	0,50	0,00	0,36	0,00	0,14	0,00	133	9,46
Timóteo (Município) (316870)	2,45	0,00	1,11	0,00	0,00	0,00	198	22,04
Três Corações (Município) (316930)	2,89	0,00	1,13	0,00	0,00	0,00	286	35,98
Três Pontas (Município) (316940)	5,11	0,00	4,23	0,00	0,00	0,00	227	40,00
Ubá (Município) (316990)	25,88	0,00	3,12	0,35	0,00	0,00	357	30,90
Uberaba (Município) (317010)	4,85	0,00	3,15	0,03	0,00	0,03	963	28,85
Uberlândia (Município) (317020)	2,88	0,00	16,03	0,03	0,00	0,01	1.726	24,97
Unaí (Município) (317040)	1,19	0,00	5,81	0,00	0,00	0,00	189	22,40
Varginha (Município) (317070)	1,18	0,00	0,22	0,07	0,00	0,00	440	32,46
Vespasiano (Município) (317120)	2,82	0,00	6,35	0,00	0,00	0,00	283	22,18
Viçosa (Município) (317130)	2,66	0,00	0,76	0,00	0,00	0,00	107	13,57
Aracruz (Município) (320060)	3,16	0,00	7,61	0,00	0,00	0,00	312	30,82
Cachoeiro de Itapemirim (Município) (320120)	10,19	0,00	6,60	0,14	0,05	0,00	355	16,99
Cariacica (Município) (320130)	2,86	0,00	1,44	0,03	0,00	0,05	557	14,61
Colatina (Município) (320150)	7,02	0,00	3,43	0,00	0,00	0,00	210	17,14
Fundão (Município) (320220)	1,39	0,00	1,86	0,00	0,00	0,00	43	19,99
Guarapari (Município) (320240)	7,13	0,00	3,76	0,00	0,00	0,00	316	25,31
Linhares (Município) (320320)	4,90	0,00	4,03	0,06	0,00	0,00	545	31,40
São Mateus (Município) (320490)	9,42	0,00	7,73	0,00	0,00	0,00	697	53,36
Serra (Município) (320500)	1,97	0,00	2,42	0,04	0,00	0,00	614	11,86
Viana (Município) (320510)	1,92	0,00	0,51	0,00	0,00	0,00	96	12,27
Vila Velha (Município) (320520)	3,16	0,00	2,00	0,10	0,00	0,00	682	13,81
Vitória (Município) (320530)	3,89	0,00	2,46	0,06	0,00	0,00	488	13,48
Angra dos Reis (Município) (330010)	1,67	0,00	0,44	0,15	0,00	0,00	484	23,75
Araruama (Município) (330020)	0,15	0,00	0,00	0,00	0,00	0,00	73	5,51
Barra do Piraí (Município) (330030)	10,06	0,00	1,30	0,00	0,00	0,00	169	16,84
Barra Mansa (Município) (330040)	2,55	0,00	1,14	0,22	0,00	0,11	389	21,09
Belford Roxo (Município) (330045)	15,66	0,00	0,18	0,04	0,00	0,02	1.500	29,36
Cabo Frio (Município) (330070)	1,02	0,00	0,13	0,00	0,00	0,00	287	12,67
Cachoeiras de Macacu (Município) (330080)	3,73	0,00	0,00	0,00	0,00	0,00	149	25,28
Campos dos Goytacazes (Município) (330100)	2,29	0,00	0,39	0,00	0,00	0,00	1.670	32,90
Duque de Caxias (Município) (330170)	1,78	0,00	0,09	0,07	0,00	0,00	1.626	17,68
Guapimirim (Município) (330185)	2,48	0,00	0,00	0,00	0,00	0,00	192	31,73
Itaboraí (Município) (330190)	1,62	0,00	0,25	0,17	0,00	0,00	367	15,25
Itaguaí (Município) (330200)	0,68	0,00	0,08	0,08	0,00	0,00	224	16,84
Itaperuna (Município) (330220)	4,17	0,00	0,29	0,19	0,00	0,00	224	21,70
Japeri (Município) (330227)	1,05	0,00	0,10	0,00	0,00	0,00	155	14,79
Macaé (Município) (330240)	2,53	0,00	0,08	0,00	0,00	0,00	710	27,66
Magé (Município) (330250)	0,98	0,00	0,08	0,00	0,00	0,00	497	20,28
Maricá (Município) (330270)	2,61	0,00	0,00	0,12	0,00	0,00	222	13,77
Mesquita (Município) (330285)	2,04	0,00	0,00	0,00	0,00	0,00	124	7,04
Nilópolis (Município) (330320)	1,11	0,00	0,12	0,00	0,00	0,00	115	7,08
Niterói (Município) (330330)	1,50	0,00	0,08	0,08	0,00	0,00	706	13,75
Nova Friburgo (Município) (330340)	1,73	0,00	0,10	0,00	0,00	0,00	617	32,37
Nova Iguaçu (Município) (330350)	2,98	0,00	0,10	0,11	0,00	0,00	1.700	20,70
Paracambi (Município) (330360)	1,72	0,00	0,19	0,00	0,00	0,00	197	37,70
Petrópolis (Município) (330390)	0,72	0,00	0,07	0,33	0,00	0,00	784	25,60
Queimados (Município) (330414)	2,33	0,00	0,13	0,07	0,00	0,00	892	59,34
Resende (Município) (330420)	3,58	0,00	0,61	0,08	0,08	0,00	539	41,04
Rio Bonito (Município) (330430)	17,94	0,00	0,83	0,00	0,00	0,00	233	38,70
Rio das Ostras (Município) (330452)	1,79	0,00	0,13	0,00	0,00	0,00	428	28,41
Rio de Janeiro (Município) (330455)	0,63	0,00	0,07	0,07	0,01	0,00	7.687	11,44
São Gonçalo (Município) (330490)	0,90	0,00	0,09	0,07	0,01	0,02	2.206	20,33
São João de Meriti (Município) (330510)	2,24	0,00	0,06	0,04	0,00	0,00	398	8,42
São Pedro da Aldeia (Município) (330520)	0,19	0,00	0,00	0,10	0,00	0,00	45	4,31
Saquarema (Município) (330550)	0,90	0,00	0,11	0,11	0,00	0,00	222	24,90
Seropédica (Município) (330555)	1,09	0,00	0,49	0,00	0,00	0,00	67	8,14
Tanguá (Município) (330575)	7,87	0,00	0,29	0,00	0,00	0,00	52	15,16
Teresópolis (Município) (330580)	1,92	0,00	0,00	0,00	0,00	0,00	210	11,50
Três Rios (Município) (330600)	1,96	0,00	0,49	0,37	0,12	0,00	91	11,12
Valença (Município) (330610)	3,14	0,00	0,78	0,00	0,00	0,00	370	48,35
Volta Redonda (Município) (330630)	2,38	0,00	1,87	0,29	0,00	0,04	879	32,20
Americana (Município) (350160)	0,67	0,00	3,30	0,04	0,00	0,00	261	10,89
Amparo (Município) (350190)	2,22	0,00	1,52	0,14	0,00	0,00	125	17,31
Andradina (Município) (350210)	9,80	0,00	1,92	0,00	0,17	0,00	204	35,69
Araçatuba (Município) (350280)	1,57	0,00	2,54	0,00	0,00	0,00	471	23,91
Araraquara (Município) (350320)	1,86	0,00	9,79	0,00	0,00	0,00	475	20,12
Araras (Município) (350330)	2,01	0,00	0,60	0,07	0,00	0,00	191	14,23
Artur Nogueira (Município) (350380)	1,47	0,00	0,18	0,00	0,00	0,00	26	4,78
Arujá (Município) (350390)	0,89	0,00	0,22	0,00	0,00	0,00	109	12,13
Assis (Município) (350400)	4,31	0,00	4,50	0,10	0,00	0,00	206	19,73
Atibaia (Município) (350410)	1,47	0,00	0,84	0,07	0,00	0,00	374	26,20
Avaré (Município) (350450)	10,59	0,00	0,11	0,00	0,00	0,00	411	45,34
Barretos (Município) (350550)	1,72	0,00	18,18	0,00	0,00	0,00	291	23,83
Barueri (Município) (350570)	4,27	0,00	1,57	0,29	0,00	0,00	1.169	42,64
Batatais (Município) (350590)	10,40	0,00	3,36	0,00	0,16	0,00	287	45,91
Bauru (Município) (350600)	1,33	0,00	6,87	0,00	0,03	0,00	527	13,99
Bebedouro (Município) (350610)	0,90	0,00	1,42	0,00	0,00	0,00	119	15,36
Bertioga (Município) (350635)	5,38	0,00	0,47	0,79	0,00	0,00	160	25,30
Birigui (Município) (350650)	2,67	0,00	4,69	0,08	0,00	0,00	890	71,98
Biritiba-Mirim (Município) (350660)	1,23	0,31	0,92	0,00	0,00	0,00	46	14,11
Boituva (Município) (350700)	1,80	0,00	0,16	0,00	0,00	0,00	234	38,36
Botucatu (Município) (350750)	2,12	0,00	0,61	0,27	0,00	0,00	508	34,68
Bragança Paulista (Município) (350760)	0,83	0,00	0,12	0,00	0,06	0,00	427	25,32
Caçapava (Município) (350850)	1,17	0,00	1,17	0,00	0,00	0,00	250	26,52
Caieiras (Município) (350900)	0,59	0,00	0,00	0,00	0,00	0,00	168	16,56
Cajamar (Município) (350920)	0,91	0,00	0,13	0,00	0,00	0,00	134	17,45
Campinas (Município) (350950)	1,07	0,00	1,98	0,11	0,02	0,00	1.985	16,49
Campo Limpo Paulista (Município) (350960)	2,01	0,00	0,59	0,12	0,00	0,00	314	37,09
Campos do Jordão (Município) (350970)	1,15	0,00	0,00	0,19	0,00	0,00	172	33,02
Capivari (Município) (351040)	1,08	0,00	1,61	0,00	0,00	0,00	126	22,59
Caraguatatuba (Município) (351050)	3,37	0,00	16,05	0,08	0,00	0,00	366	30,12
Carapicuíba (Município) (351060)	3,07	0,00	1,77	0,17	0,00	0,02	1.156	28,83
Catanduva (Município) (351110)	1,56	0,00	6,48	0,00	0,00	0,00	296	24,29
Cosmópolis (Município) (351280)	1,11	0,00	0,14	0,00	0,00	0,00	57	7,89
Cotia (Município) (351300)	1,56	0,04	0,08	0,00	0,00	0,00	461	18,50
Cruzeiro (Município) (351340)	2,68	0,00	3,77	0,36	0,00	0,00	298	36,24
Cubatão (Município) (351350)	1,61	0,00	0,15	0,54	0,00	0,00	213	16,30
Diadema (Município) (351380)	6,04	0,00	0,75	0,24	0,00	0,02	1.401	33,05
Embu das Artes (Município) (351500)	2,56	0,00	0,15	0,22	0,00	0,00	912	33,32
Embu-Guaçu (Município) (351510)	3,17	0,00	0,14	0,14	0,00	0,00	254	36,61
Fernandópolis (Município) (351550)	3,62	0,00	11,72	0,14	0,00	0,00	190	27,49
Ferraz de Vasconcelos (Município) (351570)	1,70	0,00	0,26	0,05	0,00	0,00	393	20,23
Franca (Município) (351620)	1,19	0,00	1,44	0,00	0,00	0,00	526	14,89
Francisco Morato (Município) (351630)	1,93	0,06	2,50	0,17	0,00	0,06	619	35,20
Franco da Rocha (Município) (351640)	0,58	0,00	0,00	0,19	0,00	0,00	115	7,44
Guararema (Município) (351830)	8,39	0,00	0,00	0,00	0,00	0,00	161	54,03
Guaratinguetá (Município) (351840)	2,22	0,00	0,41	0,33	0,00	0,00	536	44,01
Guarujá (Município) (351870)	0,75	0,00	0,31	0,34	0,03	0,00	557	17,38
Guarulhos (Município) (351880)	1,80	0,00	0,33	0,19	0,01	0,01	2.669	19,35
Hortolândia (Município) (351907)	1,17	0,00	1,56	0,04	0,00	0,00	402	17,41
Ibitinga (Município) (351960)	0,33	0,00	2,00	0,00	0,00	0,00	218	36,31
Ibiúna (Município) (351970)	0,25	0,00	0,25	0,51	0,00	0,00	444	56,29
Indaiatuba (Município) (352050)	1,39	0,00	0,44	0,00	0,00	0,00	349	13,87
Itanhaém (Município) (352210)	0,79	0,00	1,38	0,10	0,00	0,00	160	15,71
Itapecerica da Serra (Município) (352220)	5,63	0,00	0,06	0,17	0,00	0,06	528	30,05
Itapetininga (Município) (352230)	0,37	0,00	0,37	0,06	0,00	0,00	538	32,82
Itapeva (Município) (352240)	4,03	0,00	0,21	0,11	0,00	0,00	374	39,64
Itapevi (Município) (352250)	2,10	0,00	0,29	0,17	0,00	0,00	440	18,51
Itapira (Município) (352260)	4,95	0,00	0,94	0,00	0,00	0,00	214	28,62
Itaquaquecetuba (Município) (352310)	1,73	0,00	0,08	0,08	0,00	0,03	680	18,34
Itararé (Município) (352320)	12,47	0,00	0,20	0,00	0,00	0,00	441	87,32
Itatiba (Município) (352340)	0,66	0,00	0,25	0,00	0,00	0,00	204	16,88
Itu (Município) (352390)	0,75	0,00	0,11	0,11	0,00	0,00	207	11,90
Itupeva (Município) (352400)	1,14	0,00	1,80	0,00	0,00	0,00	126	20,57
Jaboticabal (Município) (352430)	1,94	0,00	5,82	0,00	0,00	0,00	150	19,41
Jacareí (Município) (352440)	0,47	0,00	0,09	0,13	0,00	0,04	405	17,33
Jaguariúna (Município) (352470)	1,57	0,00	0,35	0,00	0,00	0,00	131	22,79
Jandira (Município) (352500)	1,68	0,00	0,00	0,00	0,00	0,00	122	9,76
Jaú (Município) (352530)	5,39	0,00	1,66	0,00	0,00	0,00	726	48,32
Jundiaí (Município) (352590)	2,46	0,00	0,74	0,10	0,00	0,02	810	19,33
Juquitiba (Município) (352620)	2,86	0,00	0,00	0,00	0,00	0,00	43	13,68
Leme (Município) (352670)	5,42	0,00	8,99	0,00	0,00	0,00	290	28,05
Lençóis Paulista (Município) (352680)	8,48	0,00	0,44	0,00	0,15	0,00	208	30,40
Limeira (Município) (352690)	3,04	0,00	1,11	0,10	0,00	0,00	724	23,65
Lins (Município) (352710)	2,18	0,00	0,26	0,00	0,00	0,00	129	16,54
Lorena (Município) (352720)	2,71	0,00	3,27	0,11	0,11	0,00	356	40,13
Mairiporã (Município) (352850)	3,89	0,00	0,70	0,00	0,10	0,00	254	25,35
Marília (Município) (352900)	1,21	0,00	2,97	0,00	0,00	0,00	648	27,13
Matão (Município) (352930)	6,25	0,00	11,78	0,00	0,00	0,00	320	38,48
Mauá (Município) (352940)	0,89	0,00	0,02	0,08	0,02	0,02	366	7,74
Mirassol (Município) (353030)	9,70	0,00	11,70	0,00	0,00	0,00	525	87,76
Mococa (Município) (353050)	5,66	0,00	3,05	0,00	0,00	0,00	302	43,84
Mogi das Cruzes (Município) (353060)	1,50	0,02	0,16	0,04	0,00	0,00	1.226	27,50
Mogi Guaçu (Município) (353070)	3,29	0,00	2,50	0,00	0,00	0,00	258	16,99
Mogi Mirim (Município) (353080)	0,97	0,00	1,29	0,00	0,00	0,00	131	14,06
Mongaguá (Município) (353110)	1,06	0,00	3,53	0,00	0,00	0,00	115	20,28
Monte Alto (Município) (353130)	8,71	0,00	3,17	0,00	0,00	0,00	139	27,53
Monte Mor (Município) (353180)	0,67	0,00	0,67	0,17	0,00	0,00	90	15,06
Nova Odessa (Município) (353340)	1,50	0,00	4,32	0,17	0,00	0,00	148	24,60
Olímpia (Município) (353390)	6,76	0,00	23,37	0,00	0,00	0,00	291	53,13
Osasco (Município) (353440)	1,39	0,01	0,14	0,13	0,01	0,00	1.354	19,39
Ourinhos (Município) (353470)	2,03	0,00	0,79	0,00	0,00	0,00	138	12,15
Paulínia (Município) (353650)	1,64	0,00	1,83	0,00	0,00	0,00	220	20,11
Penápolis (Município) (353730)	5,68	0,00	30,75	0,00	0,00	0,00	316	49,84
Peruíbe (Município) (353760)	0,29	0,00	0,88	0,59	0,00	0,00	66	9,67
Piedade (Município) (353780)	2,35	0,00	0,00	0,36	0,00	0,00	210	37,94
Pindamonhangaba (Município) (353800)	1,90	0,00	0,36	0,12	0,06	0,00	421	25,01
Piracicaba (Município) (353870)	2,33	0,00	2,00	0,10	0,05	0,00	657	16,26
Pirapora do Bom Jesus (Município) (353910)	1,06	0,00	0,00	1,06	0,00	0,53	39	20,64
Pirassununga (Município) (353930)	2,22	0,00	0,79	0,00	0,00	0,00	167	21,86
Poá (Município) (353980)	2,04	0,00	0,17	0,09	0,00	0,00	271	23,07
Porto Feliz (Município) (354060)	1,69	0,00	0,38	0,38	0,00	0,00	220	41,43
Porto Ferreira (Município) (354070)	4,99	0,00	1,42	0,00	0,00	0,00	185	32,95
Praia Grande (Município) (354100)	0,40	0,00	0,34	0,49	0,00	0,00	505	15,53
Presidente Prudente (Município) (354140)	3,19	0,00	5,38	0,00	0,00	0,00	333	14,56
Registro (Município) (354260)	1,42	0,18	1,60	0,00	0,00	0,00	194	34,44
Ribeirão Pires (Município) (354330)	1,70	0,00	0,00	0,08	0,00	0,00	246	19,94
Ribeirão Preto (Município) (354340)	2,36	0,00	4,75	0,00	0,00	0,00	1.794	25,51
Rio Claro (Município) (354390)	1,21	0,00	0,63	0,05	0,00	0,00	252	12,21
Rio Grande da Serra (Município) (354410)	0,39	0,00	0,20	0,00	0,00	0,00	23	4,52
Salesópolis (Município) (354500)	0,00	0,00	0,00	0,00	0,00	0,00	67	39,09
Salto (Município) (354520)	1,26	0,00	0,00	0,00	0,00	0,00	305	25,70
Santa Bárbara d'Oeste (Município) (354580)	0,57	0,00	0,78	0,05	0,00	0,00	223	11,53
Santa Isabel (Município) (354680)	3,83	0,00	0,17	0,17	0,00	0,17	240	41,82
Santana de Parnaíba (Município) (354730)	1,94	0,00	0,22	0,00	0,00	0,00	283	20,29
Santo André (Município) (354780)	1,41	0,00	0,19	0,01	0,01	0,00	1.239	17,24
Santos (Município) (354850)	0,99	0,00	0,16	0,28	0,00	0,00	605	13,96
São Bernardo do Campo (Município) (354870)	0,73	0,00	0,15	0,11	0,05	0,01	1.269	15,13
São Caetano do Sul (Município) (354880)	1,74	0,00	0,25	0,06	0,06	0,00	465	28,86
São Carlos (Município) (354890)	2,22	0,00	1,55	0,00	0,04	0,00	565	22,42
São João da Boa Vista (Município) (354910)	2,30	0,00	0,33	0,00	0,00	0,00	266	29,16
São Joaquim da Barra (Município) (354940)	2,70	0,00	15,61	0,00	0,00	0,00	138	26,60
São José do Rio Pardo (Município) (354970)	2,73	0,00	2,18	0,00	0,00	0,00	401	72,98
São José do Rio Preto (Município) (354980)	1,48	0,00	10,57	0,00	0,02	0,00	1.374	29,83
São José dos Campos (Município) (354990)	0,96	0,00	0,25	0,10	0,00	0,03	1.631	22,59
São Lourenço da Serra (Município) (354995)	2,53	0,00	0,00	0,00	0,00	0,00	28	17,69
